year,Province,country,updated_dates,latitude,longitude,confirmed,deaths,recovered,active,incident,fatality
2020,Sindh,Pakistan,2020-12-25,26.009446,68.77680699999999,208514.0,3440.0,185648.0,19426.0,435.4378689526936,1.6497693200456565
2020,Sindh,Pakistan,2020-12-26,26.009446,68.77680699999999,209429.0,3462.0,186353.0,19614.0,437.3486550394394,1.6530661942710896
2020,Sindh,Pakistan,2020-12-27,26.009446,68.77680699999999,210241.0,3469.0,187035.0,19737.0,439.0443471732509,1.6500111776485082
2020,Sindh,Pakistan,2020-12-28,26.009446,68.77680699999999,211276.0,3491.0,187767.0,20018.0,441.2057281566192,1.6523410136503909
2020,Sindh,Pakistan,2020-12-29,26.009446,68.77680699999999,212093.0,3502.0,188351.0,20240.0,442.91186174445664,1.65116246175027
2020,Sindh,Pakistan,2020-12-30,26.009446,68.77680699999999,213193.0,3520.0,191150.0,18523.0,445.208981630162,1.6510861050784968
2020,Sindh,Pakistan,2020-12-31,26.009446,68.77680699999999,214425.0,3533.0,194651.0,16241.0,447.781755902152,1.6476623528040106
2021,Punjab,Pakistan,2021-01-02,30.811346,72.13913199999998,139341.0,4085.0,124125.0,11131.0,126.65931004422208,2.9316568705549693
2021,Punjab,Pakistan,2021-01-03,30.811346,72.13913199999998,140188.0,4109.0,124461.0,11618.0,127.4292229600721,2.931063999771735
2021,Punjab,Pakistan,2021-01-04,30.811346,72.13913199999998,140714.0,4124.0,125129.0,11461.0,127.90735069766018,2.930767372116492
2021,Punjab,Pakistan,2021-01-05,30.811346,72.13913199999998,141393.0,4160.0,126225.0,11008.0,128.52455361367217,2.9421541377578806
2021,Punjab,Pakistan,2021-01-06,30.811346,72.13913199999998,142058.0,4184.0,128775.0,9099.0,129.12903069636434,2.9452758732348765
2021,Punjab,Pakistan,2021-01-07,30.811346,72.13913199999998,142835.0,4203.0,129102.0,9530.0,129.83531444561515,2.9425560961949104
2021,Punjab,Pakistan,2021-01-08,30.811346,72.13913199999998,143511.0,4221.0,129321.0,9969.0,130.44979039734432,2.9412379538850684
2021,Punjab,Pakistan,2021-01-09,30.811346,72.13913199999998,144111.0,4242.0,129852.0,10017.0,130.99518325390872,2.9435643358244685
2021,Punjab,Pakistan,2021-01-10,30.811346,72.13913199999998,144909.0,4260.0,130120.0,10529.0,131.72055575313928,2.939775997350061
2021,Punjab,Pakistan,2021-01-11,30.811346,72.13913199999998,145508.0,4272.0,130358.0,10878.0,132.2650396216093,2.9359210490144867
2021,Punjab,Pakistan,2021-01-12,30.811346,72.13913199999998,146016.0,4299.0,130765.0,10952.0,132.72680557350049,2.9441978961209734
2021,Punjab,Pakistan,2021-01-13,30.811346,72.13913199999998,146525.0,4323.0,130912.0,11290.0,133.18948051348593,2.95034976966388
2021,Punjab,Pakistan,2021-01-14,30.811346,72.13913199999998,147292.0,4348.0,131825.0,11119.0,133.88667438179402,2.951959373217826
2021,Punjab,Pakistan,2021-01-15,30.811346,72.13913199999998,147953.0,4370.0,132769.0,10814.0,134.48751551210907,2.953640683189932
2021,Punjab,Pakistan,2021-01-16,30.811346,72.13913199999998,148488.0,4387.0,133586.0,10515.0,134.97382414254562,2.9544474974408708
2021,Punjab,Pakistan,2021-01-17,30.811346,72.13913199999998,149222.0,4409.0,133952.0,10861.0,135.64102140374268,2.9546581603248847
2021,Punjab,Pakistan,2021-01-18,30.811346,72.13913199999998,149782.0,4432.0,134489.0,10861.0,136.15005473653608,2.9589670320866324
2021,Punjab,Pakistan,2021-01-19,30.811346,72.13913199999998,150316.0,4460.0,134842.0,11014.0,136.63545437887834,2.9670826791559115
2021,Punjab,Pakistan,2021-01-20,30.811346,72.13913199999998,150889.0,4476.0,135425.0,10988.0,137.1563045568973,2.9664190232555057
2021,Punjab,Pakistan,2021-01-21,30.811346,72.13913199999998,151603.0,4501.0,135892.0,11210.0,137.8053220562089,2.9689386093942733
2021,Punjab,Pakistan,2021-01-22,30.811346,72.13913199999998,152158.0,4523.0,136645.0,10990.0,138.3098104485309,2.97256798853823
2021,Punjab,Pakistan,2021-01-23,30.811346,72.13913199999998,152925.0,4537.0,136987.0,11401.0,139.00700431683902,2.966813797613209
2021,Punjab,Pakistan,2021-01-24,30.811346,72.13913199999998,153410.0,4561.0,137678.0,11171.0,139.44786354256186,2.973078678052278
2021,Punjab,Pakistan,2021-01-25,30.811346,72.13913199999998,154017.0,4568.0,138894.0,10555.0,139.9996193157861,2.965906360986125
2021,Punjab,Pakistan,2021-01-26,30.811346,72.13913199999998,154717.0,4608.0,139421.0,10688.0,140.63591098177787,2.978341100202305
2021,Punjab,Pakistan,2021-01-27,30.811346,72.13913199999998,155214.0,4646.0,139887.0,10681.0,141.087678064632,2.9932866880564903
2021,Punjab,Pakistan,2021-01-28,30.811346,72.13913199999998,155805.0,4661.0,140545.0,10599.0,141.62489002834792,2.99155996277398
2021,Punjab,Pakistan,2021-01-29,30.811346,72.13913199999998,156404.0,4681.0,141785.0,9938.0,142.16937389681797,2.9928902074115755
2021,Punjab,Pakistan,2021-01-30,30.811346,72.13913199999998,156928.0,4716.0,141991.0,10221.0,142.6456836582175,3.005199836867864
2021,Punjab,Pakistan,2021-01-31,30.811346,72.13913199999998,157353.0,4736.0,142651.0,9966.0,143.0320035982839,3.009793267367003
2021,Punjab,Pakistan,2021-02-01,30.811346,72.13913199999998,157796.0,4747.0,142989.0,10060.0,143.43468532404725,3.0083145326877743
2021,Punjab,Pakistan,2021-02-02,30.811346,72.13913199999998,158220.0,4793.0,143652.0,9775.0,143.8200962760194,3.0293262545822275
2021,Punjab,Pakistan,2021-02-03,30.811346,72.13913199999998,158793.0,4806.0,144208.0,9779.0,144.34094645403837,3.0265817762747727
2021,Punjab,Pakistan,2021-02-04,30.811346,72.13913199999998,159311.0,4821.0,144921.0,9569.0,144.81180228687225,3.0261563859369414
2021,Punjab,Pakistan,2021-02-05,30.811346,72.13913199999998,159705.0,4840.0,145681.0,9184.0,145.16994359601617,3.0305876459722616
2021,Punjab,Pakistan,2021-02-06,30.811346,72.13913199999998,160162.0,4854.0,146235.0,9073.0,145.58535115509935,3.030681435047015
2021,Punjab,Pakistan,2021-02-07,30.811346,72.13913199999998,160580.0,4880.0,147115.0,8585.0,145.96530817850584,3.0389836841449744
2021,Punjab,Pakistan,2021-02-08,30.811346,72.13913199999998,160935.0,4900.0,147685.0,8350.0,146.2879989519731,3.0447074906017964
2021,Punjab,Pakistan,2021-02-09,30.811346,72.13913199999998,161347.0,4919.0,148496.0,7932.0,146.66250204681396,3.048708683768524
2021,Punjab,Pakistan,2021-02-10,30.811346,72.13913199999998,161757.0,4948.0,149268.0,7541.0,147.03518716546623,3.058909351681844
2021,Punjab,Pakistan,2021-02-11,30.811346,72.13913199999998,162391.0,4982.0,149987.0,7422.0,147.6114856172359,3.067904009458652
2021,Punjab,Pakistan,2021-02-12,30.811346,72.13913199999998,162875.0,4994.0,150638.0,7243.0,148.05143585486445,3.06615502686109
2021,Punjab,Pakistan,2021-02-13,30.811346,72.13913199999998,163367.0,5026.0,150984.0,7357.0,148.49865799724725,3.0765087196312595
2021,Punjab,Pakistan,2021-02-14,30.811346,72.13913199999998,163833.0,5037.0,151551.0,7245.0,148.9222464491789,3.074472175935252
2021,Punjab,Pakistan,2021-02-15,30.811346,72.13913199999998,164268.0,5051.0,151896.0,7321.0,149.31765627018802,3.074853288528502
2021,Punjab,Pakistan,2021-02-16,30.811346,72.13913199999998,164268.0,5051.0,151896.0,7321.0,149.31765627018802,3.074853288528502
2021,Punjab,Pakistan,2021-02-17,30.811346,72.13913199999998,165200.0,5114.0,152869.0,7217.0,150.16483317405138,3.0956416464891032
2021,Punjab,Pakistan,2021-02-18,30.811346,72.13913199999998,165716.0,5138.0,153644.0,6934.0,150.63387103069667,3.10048516739482
2021,Punjab,Pakistan,2021-02-19,30.811346,72.13913199999998,166242.0,5166.0,153924.0,7152.0,151.11199876828476,3.1075179557512542
2021,Punjab,Pakistan,2021-02-20,30.811346,72.13913199999998,166777.0,5185.0,154568.0,7024.0,151.59830739872132,3.108941880475125
2021,Punjab,Pakistan,2021-02-21,30.811346,72.13913199999998,167345.0,5204.0,154895.0,7246.0,152.1146126362689,3.1097433445875287
2021,Punjab,Pakistan,2021-02-22,30.811346,72.13913199999998,167819.0,5208.0,155632.0,6979.0,152.5454729929547,3.1033434831574493
2021,Punjab,Pakistan,2021-02-23,30.811346,72.13913199999998,168348.0,5237.0,155948.0,7163.0,153.02632769482562,3.1108180673367074
2021,Punjab,Pakistan,2021-02-24,30.811346,72.13913199999998,168891.0,5269.0,156821.0,6801.0,153.5199082300164,3.119763634533516
2021,Punjab,Pakistan,2021-02-25,30.811346,72.13913199999998,169474.0,5308.0,157459.0,6707.0,154.0498482889781,3.1320438533344346
2021,Punjab,Pakistan,2021-02-26,30.811346,72.13913199999998,170222.0,5323.0,159295.0,5604.0,154.72977138349498,3.127092855212605
2021,Punjab,Pakistan,2021-02-27,30.811346,72.13913199999998,170817.0,5337.0,160685.0,4795.0,155.27061929958796,3.1243962837422505
2021,Punjab,Pakistan,2021-02-28,30.811346,72.13913199999998,171349.0,5350.0,160997.0,5002.0,155.7542009657417,3.1222825928368416
2021,Punjab,Pakistan,2021-03-01,30.811346,72.13913199999998,172054.0,5363.0,161469.0,5222.0,156.3950375722048,3.11704464877306
2021,Punjab,Pakistan,2021-03-02,30.811346,72.13913199999998,172683.0,5391.0,161895.0,5397.0,156.9667910835031,3.121905456819721
2021,Punjab,Pakistan,2021-03-03,30.811346,72.13913199999998,173395.0,5441.0,162658.0,5296.0,157.61399060662612,3.1379220854119207
2021,Punjab,Pakistan,2021-03-04,30.811346,72.13913199999998,174191.0,5480.0,162993.0,5718.0,158.33754512966811,3.1459719503303845
2021,Punjab,Pakistan,2021-03-05,30.811346,72.13913199999998,175051.0,5510.0,163752.0,5789.0,159.11927489074372,3.1476541122301502
2021,Punjab,Pakistan,2021-03-06,30.811346,72.13913199999998,175964.0,5534.0,164487.0,5943.0,159.9491810208158,3.1449614693914665
2021,Punjab,Pakistan,2021-03-07,30.811346,72.13913199999998,177008.0,5552.0,164989.0,6467.0,160.89816459123782,3.136581397450963
2021,Punjab,Pakistan,2021-03-08,30.811346,72.13913199999998,177823.0,5565.0,165678.0,6580.0,161.63898988807102,3.129516429258308
2021,Punjab,Pakistan,2021-03-09,30.811346,72.13913199999998,178648.0,5600.0,166503.0,6545.0,162.38890506584698,3.1346558595674177
2021,Punjab,Pakistan,2021-03-10,30.811346,72.13913199999998,179654.0,5629.0,167269.0,6756.0,163.30334708868656,3.1332450154185265
2021,Punjab,Pakistan,2021-03-11,30.811346,72.13913199999998,180944.0,5662.0,167967.0,7315.0,164.47594173029992,3.129144928817756
2021,Punjab,Pakistan,2021-03-12,30.811346,72.13913199999998,182576.0,5698.0,168186.0,8692.0,165.959410300155,3.1208921216370173
2021,Punjab,Pakistan,2021-03-13,30.811346,72.13913199999998,183815.0,5732.0,168979.0,9104.0,167.08564654896034,3.1183526915648887
2021,Punjab,Pakistan,2021-03-14,30.811346,72.13913199999998,185468.0,5753.0,169752.0,9963.0,168.58820386879512,3.101882804580844
2021,Punjab,Pakistan,2021-03-15,30.811346,72.13913199999998,186659.0,5769.0,170695.0,10195.0,169.6708086890754,3.090662652216073
2021,Punjab,Pakistan,2021-03-16,30.811346,72.13913199999998,188225.0,5812.0,171156.0,11257.0,171.0942840447083,3.0877938637269224
2021,Punjab,Pakistan,2021-03-17,30.811346,72.13913199999998,189362.0,5853.0,173289.0,10220.0,172.12780350789777,3.0909052502614043
2021,Punjab,Pakistan,2021-03-18,30.811346,72.13913199999998,191186.0,5896.0,174269.0,11021.0,173.7857977918534,3.0839078175180186
2021,Punjab,Pakistan,2021-03-19,30.811346,72.13913199999998,193054.0,5919.0,174566.0,12569.0,175.48378755195708,3.0659815388440537
2021,Punjab,Pakistan,2021-03-20,30.811346,72.13913199999998,195087.0,5944.0,175265.0,13878.0,177.33176034761595,3.0468457662478787
2021,Punjab,Pakistan,2021-03-21,30.811346,72.13913199999998,197177.0,5974.0,176699.0,14504.0,179.23154546464843,3.0297651348788146
2021,Punjab,Pakistan,2021-03-22,30.811346,72.13913199999998,199040.0,5982.0,177698.0,15360.0,180.9249902842808,3.005426045016077
2021,Punjab,Pakistan,2021-03-23,30.811346,72.13913199999998,200969.0,6039.0,178898.0,16032.0,182.6784283181352,3.004941060561579
2021,Punjab,Pakistan,2021-03-24,30.811346,72.13913199999998,202743.0,6048.0,178942.0,17753.0,184.2909731973771,2.9830869623118925
2021,Punjab,Pakistan,2021-03-25,30.811346,72.13913199999998,205314.0,6099.0,179895.0,19320.0,186.62798158775533,2.9705719044975014
2021,Punjab,Pakistan,2021-03-26,30.811346,72.13913199999998,207765.0,6142.0,181351.0,20272.0,188.85591140682067,2.9562245806560297
2021,Punjab,Pakistan,2021-03-27,30.811346,72.13913199999998,210095.0,6190.0,182596.0,21309.0,190.97385366647893,2.9462862038601587
2021,Punjab,Pakistan,2021-03-28,30.811346,72.13913199999998,212918.0,6229.0,184297.0,22392.0,193.5399270566141,2.925539409537944
2021,Punjab,Pakistan,2021-03-29,30.811346,72.13913199999998,215227.0,6246.0,185877.0,23104.0,195.6387805662927,2.902052251808556
2021,Punjab,Pakistan,2021-03-30,30.811346,72.13913199999998,217694.0,6319.0,186985.0,24390.0,197.88125419486644,2.9026982829108747
2021,Punjab,Pakistan,2021-03-31,30.811346,72.13913199999998,220392.0,6365.0,188562.0,25465.0,200.33370407321743,2.888035863370721
2021,Punjab,Pakistan,2021-04-01,30.811346,72.13913199999998,223181.0,6427.0,189856.0,26898.0,202.86887186814744,2.8797254246553248
2021,Punjab,Pakistan,2021-04-02,30.811346,72.13913199999998,225953.0,6485.0,190597.0,28871.0,205.3885868654748,2.8700658986603407
2021,Punjab,Pakistan,2021-04-03,30.811346,72.13913199999998,228356.0,6523.0,192452.0,28871.0,205.3885868654748,2.8700658986603407
2021,Punjab,Pakistan,2021-04-04,30.811346,72.13913199999998,231073.0,6572.0,193985.0,30516.0,210.0426059081572,2.8441228529512323
2021,Punjab,Pakistan,2021-04-05,30.811346,72.13913199999998,233348.0,6587.0,195684.0,31077.0,212.11055382263044,2.822822565438744
2021,Punjab,Pakistan,2021-04-06,30.811346,72.13913199999998,235569.0,6675.0,196985.0,31909.0,214.1294163800127,2.833564688053182
2021,Punjab,Pakistan,2021-04-07,30.811346,72.13913199999998,237594.0,6731.0,197841.0,33022.0,215.9701172709174,2.8329839979124047
2021,Punjab,Pakistan,2021-04-08,30.811346,72.13913199999998,240584.0,6793.0,198753.0,35038.0,218.6879916727964,2.8235460379742627
2021,Punjab,Pakistan,2021-04-09,30.811346,72.13913199999998,243295.0,6851.0,199941.0,36503.0,221.15225839637296,2.815923056371893
2021,Punjab,Pakistan,2021-04-10,30.811346,72.13913199999998,245923.0,6908.0,200235.0,38780.0,223.54107910812488,2.8090093240567167
2021,Punjab,Pakistan,2021-04-11,30.811346,72.13913199999998,248438.0,6972.0,202368.0,39098.0,225.8271841652238,2.8063339746737617
2021,Punjab,Pakistan,2021-04-12,30.811346,72.13913199999998,250459.0,6988.0,203960.0,39511.0,227.66424910375144,2.7900774178608074
2021,Punjab,Pakistan,2021-04-13,30.811346,72.13913199999998,252974.0,7062.0,205912.0,40000.0,229.9503541608503,2.7915912307193627
2021,Punjab,Pakistan,2021-04-14,30.811346,72.13913199999998,255571.0,7141.0,207606.0,40824.0,232.3109962416796,2.7941354848554805
2021,Punjab,Pakistan,2021-04-15,30.811346,72.13913199999998,258441.0,7209.0,209760.0,41472.0,234.91979207224583,2.7894180876873254
2021,Punjab,Pakistan,2021-04-16,30.811346,72.13913199999998,261173.0,7271.0,211865.0,42037.0,237.40314754580209,2.783978435749484
2021,Punjab,Pakistan,2021-04-17,30.811346,72.13913199999998,264010.0,7333.0,213896.0,42781.0,239.98194676925723,2.777546305064202
2021,Punjab,Pakistan,2021-04-18,30.811346,72.13913199999998,267572.0,7430.0,216237.0,43905.0,243.2197623610609,2.776822686977711
2021,Punjab,Pakistan,2021-04-19,30.811346,72.13913199999998,270338.0,7457.0,218082.0,44799.0,245.73402342982257,2.7583987452744343
2021,Punjab,Pakistan,2021-04-20,30.811346,72.13913199999998,273566.0,7561.0,220514.0,45491.0,248.6682369981388,2.763866854799208
2021,Punjab,Pakistan,2021-04-21,30.811346,72.13913199999998,276535.0,7664.0,224029.0,44842.0,251.3670226500381,2.771439419964924
2021,Punjab,Pakistan,2021-04-22,30.811346,72.13913199999998,279437.0,7718.0,226380.0,45339.0,254.004906099621,2.7619821283509336
2021,Punjab,Pakistan,2021-04-23,30.811346,72.13913199999998,282469.0,7799.0,230032.0,44638.0,256.7609580014595,2.7610109427937224
2021,Punjab,Pakistan,2021-04-24,30.811346,72.13913199999998,285542.0,7897.0,232135.0,44638.0,256.7609580014595,2.7610109427937224
2021,Punjab,Pakistan,2021-04-25,30.811346,72.13913199999998,288598.0,7964.0,233655.0,45510.0,259.55427841516325,2.7656176674534745
2021,Punjab,Pakistan,2021-04-26,30.811346,72.13913199999998,290788.0,7990.0,235669.0,47129.0,264.32282995772425,2.747706232719369
2021,Punjab,Pakistan,2021-04-27,30.811346,72.13913199999998,293468.0,8097.0,239290.0,46081.0,266.7589180503783,2.7590742431883544
2021,Punjab,Pakistan,2021-04-28,30.811346,72.13913199999998,296144.0,8224.0,240814.0,47106.0,269.19137019065533,2.7770273920795288
2021,Punjab,Pakistan,2021-04-29,30.811346,72.13913199999998,298818.0,8327.0,242068.0,48423.0,271.6220043547438,2.786646052111988
2021,Punjab,Pakistan,2021-04-30,30.811346,72.13913199999998,301114.0,8410.0,243463.0,49241.0,273.7090410191967,2.7929621339426265
2021,Punjab,Pakistan,2021-05-01,30.811346,72.13913199999998,303182.0,8500.0,247050.0,47632.0,275.5888283981552,2.8035965195822965
2021,Punjab,Pakistan,2021-05-02,30.811346,72.13913199999998,304889.0,8550.0,250033.0,46306.0,277.1404710750808,2.8042992695702367
2021,Punjab,Pakistan,2021-05-03,30.811346,72.13913199999998,306929.0,8572.0,253687.0,44670.0,278.9948067873996,2.792828308827123
2021,Punjab,Pakistan,2021-05-04,30.811346,72.13913199999998,308529.0,8683.0,256956.0,42890.0,280.4491877382378,2.8143221544814265
2021,Punjab,Pakistan,2021-05-05,30.811346,72.13913199999998,308529.0,8683.0,256956.0,42890.0,280.4491877382378,2.8143221544814265
2021,Punjab,Pakistan,2021-05-06,30.811346,72.13913199999998,310616.0,8741.0,260241.0,41634.0,282.3462458909875,2.814085559018209
2021,Punjab,Pakistan,2021-05-07,30.811346,72.13913199999998,314517.0,8891.0,264647.0,40979.0,285.8922084467501,2.8268742230149724
2021,Punjab,Pakistan,2021-05-08,30.811346,72.13913199999998,316334.0,8951.0,266745.0,40638.0,287.54383981404584,2.8296041525729136
2021,Punjab,Pakistan,2021-05-09,30.811346,72.13913199999998,317972.0,9032.0,269355.0,39585.0,289.03276231246645,2.840501679393154
2021,Punjab,Pakistan,2021-05-10,30.811346,72.13913199999998,319365.0,9058.0,271825.0,39585.0,289.03276231246645,2.840501679393154
2021,Punjab,Pakistan,2021-05-11,30.811346,72.13913199999998,320851.0,9125.0,274131.0,37595.0,291.64973903588105,2.843999239522395
2021,Punjab,Pakistan,2021-05-12,30.811346,72.13913199999998,322117.0,9188.0,276800.0,36129.0,292.8005179632318,2.852379725379288
2021,Punjab,Pakistan,2021-05-13,30.811346,72.13913199999998,323314.0,9267.0,279268.0,34779.0,293.88857671207774,2.866253858478136
2021,Punjab,Pakistan,2021-05-14,30.811346,72.13913199999998,324106.0,9282.0,281525.0,33299.0,294.60849528274264,2.8638778671175484
2021,Punjab,Pakistan,2021-05-15,30.811346,72.13913199999998,324589.0,9322.0,283524.0,31743.0,295.047536532277,2.8719395912985344
2021,Punjab,Pakistan,2021-05-16,30.811346,72.13913199999998,325662.0,9367.0,285368.0,30927.0,296.02288075743286,2.876295054381537
2021,Punjab,Pakistan,2021-05-17,30.811346,72.13913199999998,327362.0,9411.0,287376.0,30575.0,297.5681605176985,2.8747991520090914
2021,Punjab,Pakistan,2021-05-18,30.811346,72.13913199999998,328775.0,9500.0,288809.0,30466.0,298.8525606949076,2.889514105391225
2021,Punjab,Pakistan,2021-05-19,30.811346,72.13913199999998,329913.0,9563.0,290861.0,29489.0,299.8869891461913,2.8986429755723484
2021,Punjab,Pakistan,2021-05-20,30.811346,72.13913199999998,331102.0,9640.0,293281.0,28181.0,300.96777599028303,2.9114895107851964
2021,Punjab,Pakistan,2021-05-21,30.811346,72.13913199999998,332000.0,9704.0,297179.0,25117.0,301.78404729894095,2.9228915662650605
2021,Punjab,Pakistan,2021-05-22,30.811346,72.13913199999998,333057.0,9739.0,298796.0,24522.0,302.7448477145885,2.9241240988779698
2021,Punjab,Pakistan,2021-05-23,30.811346,72.13913199999998,333971.0,9768.0,300439.0,23764.0,303.57566283275486,2.9248048483251536
2021,Punjab,Pakistan,2021-05-24,30.811346,72.13913199999998,334760.0,9784.0,301609.0,23367.0,304.292854439137,2.9226908830206715
2021,Punjab,Pakistan,2021-05-25,30.811346,72.13913199999998,335577.0,9839.0,302873.0,22865.0,305.0354977121588,2.9319649439621904
2021,Punjab,Pakistan,2021-05-26,30.811346,72.13913199999998,336315.0,9875.0,304752.0,21688.0,305.70633092573286,2.936235374574432
2021,Punjab,Pakistan,2021-05-27,30.811346,72.13913199999998,337073.0,9899.0,306549.0,20625.0,306.39534390119263,2.936752572884805
2021,Punjab,Pakistan,2021-05-28,30.811346,72.13913199999998,337775.0,9925.0,307716.0,20134.0,307.0334535433728,2.9383465324550366
2021,Punjab,Pakistan,2021-05-29,30.811346,72.13913199999998,338377.0,9960.0,308275.0,20142.0,307.5806643761257,2.943462469375873
2021,Punjab,Pakistan,2021-05-30,30.811346,72.13913199999998,339073.0,9982.0,308733.0,20358.0,308.2133200897404,2.9439088337909536
2021,Punjab,Pakistan,2021-05-31,30.811346,72.13913199999998,339686.0,9999.0,309488.0,20199.0,308.7705297915303,2.943600854907179
2021,Punjab,Pakistan,2021-06-01,30.811346,72.13913199999998,340110.0,10039.0,310749.0,19322.0,309.1559407435025,2.9516920996148306
2021,Punjab,Pakistan,2021-06-02,30.811346,72.13913199999998,340557.0,10084.0,311988.0,18485.0,309.56225842164287,2.9610314866527485
2021,Punjab,Pakistan,2021-06-03,30.811346,72.13913199999998,340989.0,10132.0,313340.0,17517.0,309.95494127836923,2.9713568472883285
2021,Punjab,Pakistan,2021-06-04,30.811346,72.13913199999998,341390.0,10184.0,314334.0,16872.0,310.31944550417313,2.9830985090365862
2021,Punjab,Pakistan,2021-06-05,30.811346,72.13913199999998,341789.0,10241.0,316166.0,15382.0,310.6821317537884,2.996293034591517
2021,Punjab,Pakistan,2021-06-06,30.811346,72.13913199999998,342192.0,10290.0,317190.0,14712.0,311.0484539557808,3.007083742460373
2021,Punjab,Pakistan,2021-06-07,30.811346,72.13913199999998,342498.0,10314.0,317947.0,14237.0,311.3266043126285,3.01140444615735
2021,Punjab,Pakistan,2021-06-08,30.811346,72.13913199999998,342805.0,10349.0,319288.0,13168.0,311.6056636575707,3.018917460363764
2021,Punjab,Pakistan,2021-06-09,30.811346,72.13913199999998,343031.0,10397.0,319965.0,12669.0,311.81109496687657,3.0309214036049217
2021,Punjab,Pakistan,2021-06-10,30.811346,72.13913199999998,343252.0,10436.0,320723.0,12093.0,312.01198133571114,3.0403318844464127
2021,Punjab,Pakistan,2021-06-11,30.811346,72.13913199999998,343499.0,10457.0,320912.0,12130.0,312.2365013949968,3.0442592263732937
2021,Punjab,Pakistan,2021-06-12,30.811346,72.13913199999998,343703.0,10479.0,321422.0,11802.0,312.42193496622866,3.048853225022768
2021,Punjab,Pakistan,2021-06-13,30.811346,72.13913199999998,343926.0,10501.0,321879.0,11546.0,312.62463931125166,3.053273087815402
2021,Punjab,Pakistan,2021-06-14,30.811346,72.13913199999998,344065.0,10516.0,322254.0,11295.0,312.75098865635584,3.056399226890268
2021,Punjab,Pakistan,2021-06-15,30.811346,72.13913199999998,344196.0,10548.0,322642.0,11006.0,312.8700660967057,3.0645329986403094
2021,Punjab,Pakistan,2021-06-16,30.811346,72.13913199999998,344379.0,10567.0,323113.0,10699.0,313.0364109179578,3.0684217098022817
2021,Punjab,Pakistan,2021-06-17,30.811346,72.13913199999998,344512.0,10586.0,323478.0,10448.0,313.15730633449624,3.0727521827976965
2021,Punjab,Pakistan,2021-06-18,30.811346,72.13913199999998,344641.0,10603.0,323576.0,10462.0,313.2745657986576,3.076534712933168
2021,Punjab,Pakistan,2021-06-19,30.811346,72.13913199999998,344799.0,10615.0,323925.0,10259.0,313.4181859175529,3.0786052163724373
2021,Punjab,Pakistan,2021-06-20,30.811346,72.13913199999998,344799.0,10615.0,323925.0,10259.0,313.4181859175529,3.0786052163724373
2021,Punjab,Pakistan,2021-06-21,30.811346,72.13913199999998,345065.0,10642.0,324768.0,9655.0,313.6599767506297,3.084056627012301
2021,Punjab,Pakistan,2021-06-22,30.811346,72.13913199999998,345141.0,10659.0,325136.0,9346.0,313.7290598457945,3.0883030413657027
2021,Punjab,Pakistan,2021-06-23,30.811346,72.13913199999998,345251.0,10672.0,325234.0,9345.0,313.8290485361647,3.091084457394765
2021,Punjab,Pakistan,2021-06-24,30.811346,72.13913199999998,345449.0,10688.0,325486.0,9275.0,314.0090281788309,3.0939444027917284
2021,Punjab,Pakistan,2021-06-25,30.811346,72.13913199999998,345546.0,10700.0,325784.0,9062.0,314.09720002397546,3.096548650541462
2021,Punjab,Pakistan,2021-06-26,30.811346,72.13913199999998,345655.0,10713.0,326029.0,8913.0,314.1962797262513,3.09933315010632
2021,Punjab,Pakistan,2021-06-27,30.811346,72.13913199999998,345796.0,10721.0,326231.0,8844.0,314.324447047544,3.100382884706589
2021,Punjab,Pakistan,2021-06-28,30.811346,72.13913199999998,345900.0,10729.0,326512.0,8659.0,314.41898180934845,3.101763515466898
2021,Punjab,Pakistan,2021-06-29,30.811346,72.13913199999998,346036.0,10740.0,326669.0,8627.0,314.5426041901697,3.1037233120253385
2021,Punjab,Pakistan,2021-06-30,30.811346,72.13913199999998,346180.0,10747.0,326994.0,8439.0,314.6734984757452,3.10445433011728
2021,Punjab,Pakistan,2021-07-01,30.811346,72.13913199999998,346301.0,10755.0,327168.0,8378.0,314.7834860351523,3.1056797410345336
2021,Punjab,Pakistan,2021-07-02,30.811346,72.13913199999998,346454.0,10761.0,327422.0,8271.0,314.9225612135762,3.106040051493128
2021,Punjab,Pakistan,2021-07-03,30.811346,72.13913199999998,346582.0,10767.0,327686.0,8129.0,315.03891168964327,3.106624117813389
2021,Punjab,Pakistan,2021-07-04,30.811346,72.13913199999998,346728.0,10772.0,327753.0,8203.0,315.17162395140724,3.106758035116864
2021,Punjab,Pakistan,2021-07-05,30.811346,72.13913199999998,346852.0,10776.0,327976.0,8100.0,315.28433847509723,3.1068005950664834
2021,Punjab,Pakistan,2021-07-06,30.811346,72.13913199999998,347014.0,10786.0,328083.0,8145.0,315.43159454636964,3.108231944532497
2021,Punjab,Pakistan,2021-07-07,30.811346,72.13913199999998,347180.0,10791.0,328234.0,8155.0,315.58248657001906,3.108185955412178
2021,Punjab,Pakistan,2021-07-08,30.811346,72.13913199999998,347347.0,10798.0,328401.0,8148.0,315.7342875817628,3.1087068551045496
2021,Punjab,Pakistan,2021-07-09,30.811346,72.13913199999998,347553.0,10805.0,328437.0,8311.0,315.9215391291832,3.1088783581209203
2021,Punjab,Pakistan,2021-07-10,30.811346,72.13913199999998,347793.0,10815.0,328554.0,8424.0,316.139696271809,3.1096083014896787
