iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PAK,Asia,Pakistan,2020-09-06,298903,878,466.714,6345.0,5.0,8.143,1327.278,3.899,2.072,28.175,0.022,0.036,1.01,22083.0,0.098,0.021,47.3,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-07,299233,330,483.429,6350.0,5.0,8.0,1328.744,1.465,2.147,28.197,0.022,0.036,1.01,22506.0,0.1,0.021,46.6,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-08,299659,426,501.429,6359.0,9.0,8.714,1330.635,1.892,2.227,28.237,0.04,0.039,1.01,22877.0,0.102,0.022,45.6,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-09,300030,371,430.857,6365.0,6.0,5.286,1332.283,1.647,1.913,28.264,0.027,0.023,1.02,23219.0,0.103,0.019,53.9,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-10,300371,341,408.429,6370.0,5.0,5.0,1333.797,1.514,1.814,28.286,0.022,0.022,1.03,23696.0,0.105,0.017,58.0,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-11,300955,584,418.571,6373.0,3.0,4.714,1336.39,2.593,1.859,28.299,0.013,0.021,1.06,24598.0,0.109,0.017,58.8,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-12,301481,526,493.714,6379.0,6.0,5.571,1338.726,2.336,2.192,28.326,0.027,0.025,1.08,25151.0,0.112,0.02,50.9,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-13,302020,539,445.286,6383.0,4.0,5.429,1341.119,2.393,1.977,28.344,0.018,0.024,1.09,26012.0,0.116,0.017,58.4,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-14,302424,404,455.857,6389.0,6.0,5.571,1342.913,1.794,2.024,28.37,0.027,0.025,1.1,27132.0,0.12,0.017,59.5,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-15,303089,665,490.0,6393.0,4.0,4.857,1345.866,2.953,2.176,28.388,0.018,0.022,1.12,27669.0,0.123,0.018,56.5,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-16,303634,545,514.857,6399.0,6.0,4.857,1348.286,2.42,2.286,28.415,0.027,0.022,1.12,28564.0,0.127,0.018,55.5,tests performed,43.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-17,304386,752,573.571,6408.0,9.0,5.429,1351.626,3.339,2.547,28.455,0.04,0.024,1.13,29525.0,0.131,0.019,51.5,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-18,305031,645,582.286,6415.0,7.0,6.0,1354.49,2.864,2.586,28.486,0.031,0.027,1.13,30144.0,0.134,0.019,51.8,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-19,305671,640,598.571,6416.0,1.0,5.286,1357.332,2.842,2.658,28.49,0.004,0.023,1.12,31143.0,0.138,0.019,52.0,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-20,306304,633,612.0,6420.0,4.0,5.286,1360.143,2.811,2.718,28.508,0.018,0.023,1.12,31591.0,0.14,0.019,51.6,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-21,306886,582,637.429,6424.0,4.0,5.0,1362.727,2.584,2.831,28.526,0.018,0.022,1.11,32243.0,0.143,0.02,50.6,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-22,307418,532,618.429,6432.0,8.0,5.571,1365.089,2.362,2.746,28.561,0.036,0.025,1.1,33512.0,0.149,0.018,54.2,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-23,308217,799,654.714,6437.0,5.0,5.429,1368.637,3.548,2.907,28.583,0.022,0.024,1.1,34176.0,0.152,0.019,52.2,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-24,309015,798,661.286,6444.0,7.0,5.143,1372.181,3.544,2.936,28.615,0.031,0.023,1.09,35674.0,0.158,0.019,53.9,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-25,309581,566,650.0,6451.0,7.0,5.143,1374.694,2.513,2.886,28.646,0.031,0.023,1.08,36194.0,0.161,0.018,55.7,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-26,310275,694,657.714,6457.0,6.0,5.857,1377.776,3.082,2.921,28.672,0.027,0.026,1.07,36829.0,0.164,0.018,56.0,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-27,310841,566,648.143,6466.0,9.0,6.571,1380.289,2.513,2.878,28.712,0.04,0.029,1.06,37104.0,0.165,0.017,57.2,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-28,311516,675,661.429,6474.0,8.0,7.143,1383.286,2.997,2.937,28.748,0.036,0.032,1.05,36461.0,0.162,0.018,55.1,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-29,312263,747,692.143,6479.0,5.0,6.714,1386.603,3.317,3.073,28.77,0.022,0.03,1.04,35962.0,0.16,0.019,52.0,tests performed,41.2,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-09-30,312806,543,655.571,6484.0,5.0,6.714,1389.015,2.411,2.911,28.792,0.022,0.03,1.02,35717.0,0.159,0.018,54.5,tests performed,39.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-01,313431,625,630.857,6499.0,15.0,7.857,1391.79,2.775,2.801,28.859,0.067,0.035,1.02,34566.0,0.153,0.018,54.8,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-02,313984,553,629.0,6507.0,8.0,8.0,1394.246,2.456,2.793,28.894,0.036,0.036,1.01,33736.0,0.15,0.019,53.6,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-03,314616,632,620.143,6513.0,6.0,8.0,1397.052,2.806,2.754,28.921,0.027,0.036,1.01,33008.0,0.147,0.019,53.2,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-04,314616,0,539.286,6513.0,0.0,6.714,1397.052,0.0,2.395,28.921,0.0,0.03,1.01,32015.0,0.142,0.017,59.4,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-05,315727,1111,601.571,6523.0,10.0,7.0,1401.985,4.933,2.671,28.965,0.044,0.031,1.04,32713.0,0.145,0.018,54.4,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-06,316351,624,584.0,6535.0,12.0,8.0,1404.756,2.771,2.593,29.019,0.053,0.036,1.03,31486.0,0.14,0.019,53.9,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-07,316934,583,589.714,6544.0,9.0,8.571,1407.345,2.589,2.619,29.059,0.04,0.038,1.03,30855.0,0.137,0.019,52.3,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-08,317595,661,594.857,6552.0,8.0,7.571,1410.28,2.935,2.641,29.094,0.036,0.034,1.03,30416.0,0.135,0.02,51.1,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-09,318266,671,611.714,6558.0,6.0,7.286,1413.26,2.98,2.716,29.121,0.027,0.032,1.03,30731.0,0.136,0.02,50.2,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-10,318932,666,616.571,6570.0,12.0,8.143,1416.217,2.957,2.738,29.174,0.053,0.036,1.02,30530.0,0.136,0.02,49.5,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-11,319317,385,671.571,6580.0,10.0,9.571,1417.927,1.71,2.982,29.218,0.044,0.043,1.02,30440.0,0.135,0.022,45.3,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-12,319848,531,588.714,6588.0,8.0,9.286,1420.285,2.358,2.614,29.254,0.036,0.041,1.02,29466.0,0.131,0.02,50.1,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-13,320463,615,587.429,6601.0,13.0,9.429,1423.016,2.731,2.608,29.312,0.058,0.042,1.03,30316.0,0.135,0.019,51.6,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-14,321218,755,612.0,6614.0,13.0,10.0,1426.368,3.353,2.718,29.369,0.058,0.044,1.04,30502.0,0.135,0.02,49.8,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-15,321877,659,611.714,6621.0,7.0,9.857,1429.294,2.926,2.716,29.401,0.031,0.044,1.04,30601.0,0.136,0.02,50.0,tests performed,67.13,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-16,322452,575,598.0,6638.0,17.0,11.429,1431.848,2.553,2.655,29.476,0.075,0.051,1.05,30601.0,0.136,0.02,51.2,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-17,323019,567,583.857,6654.0,16.0,12.0,1434.365,2.518,2.593,29.547,0.071,0.053,1.05,30430.0,0.135,0.019,52.1,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-18,323452,433,590.714,6659.0,5.0,11.286,1436.288,1.923,2.623,29.569,0.022,0.05,1.07,30883.0,0.137,0.019,52.3,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-19,324034,582,598.0,6673.0,14.0,12.143,1438.873,2.584,2.655,29.631,0.062,0.054,1.09,30903.0,0.137,0.019,51.7,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-20,324744,710,611.571,6692.0,19.0,13.0,1442.025,3.153,2.716,29.716,0.084,0.058,1.11,29607.0,0.131,0.021,48.4,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-21,325480,736,608.857,6702.0,10.0,12.571,1445.294,3.268,2.704,29.76,0.044,0.056,1.12,29286.0,0.13,0.021,48.1,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-22,326216,736,619.857,6715.0,13.0,13.429,1448.562,3.268,2.752,29.818,0.058,0.06,1.14,28811.0,0.128,0.022,46.5,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-23,327063,847,658.714,6727.0,12.0,12.714,1452.323,3.761,2.925,29.871,0.053,0.056,1.16,27832.0,0.124,0.024,42.3,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-24,327895,832,696.571,6736.0,9.0,11.714,1456.017,3.694,3.093,29.911,0.04,0.052,1.17,27624.0,0.123,0.025,39.7,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-25,328602,707,735.714,6739.0,3.0,11.429,1459.157,3.139,3.267,29.925,0.013,0.051,1.18,27147.0,0.121,0.027,36.9,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-26,329375,773,763.0,6745.0,6.0,10.286,1462.589,3.433,3.388,29.951,0.027,0.046,1.19,27061.0,0.12,0.028,35.5,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-27,330200,825,779.429,6759.0,14.0,9.571,1466.253,3.663,3.461,30.013,0.062,0.043,1.2,27944.0,0.124,0.028,35.9,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-28,331108,908,804.0,6775.0,16.0,10.429,1470.285,4.032,3.57,30.084,0.071,0.046,1.22,28345.0,0.126,0.028,35.3,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-29,332186,1078,852.857,6795.0,20.0,11.429,1475.072,4.787,3.787,30.173,0.089,0.051,1.23,28476.0,0.126,0.03,33.4,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-30,332993,807,847.143,6806.0,11.0,11.286,1478.655,3.583,3.762,30.222,0.049,0.05,1.24,29317.0,0.13,0.029,34.6,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-10-31,333970,977,867.857,6823.0,17.0,12.429,1482.993,4.338,3.854,30.298,0.075,0.055,1.26,27985.0,0.124,0.031,32.2,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-01,335093,1123,927.286,6835.0,12.0,13.714,1487.98,4.987,4.118,30.351,0.053,0.061,1.28,27834.0,0.124,0.033,30.0,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-02,336260,1167,983.571,6849.0,14.0,14.857,1493.162,5.182,4.368,30.413,0.062,0.066,1.29,28043.0,0.125,0.035,28.5,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-03,337573,1313,1053.286,6867.0,18.0,15.429,1498.992,5.83,4.677,30.493,0.08,0.069,1.3,28164.0,0.125,0.037,26.7,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-04,338875,1302,1109.571,6893.0,26.0,16.857,1504.774,5.782,4.927,30.608,0.115,0.075,1.3,27748.0,0.123,0.04,25.0,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-05,340251,1376,1152.143,6923.0,30.0,18.286,1510.884,6.11,5.116,30.742,0.133,0.081,1.31,28166.0,0.125,0.041,24.4,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-06,341753,1502,1251.429,6943.0,20.0,19.571,1517.554,6.67,5.557,30.83,0.089,0.087,1.32,28568.0,0.127,0.044,22.8,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-07,343189,1436,1317.0,6968.0,25.0,20.714,1523.93,6.377,5.848,30.941,0.111,0.092,1.32,30384.0,0.135,0.043,23.1,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-08,344839,1650,1392.286,6977.0,9.0,20.286,1531.257,7.327,6.182,30.981,0.04,0.09,1.33,31053.0,0.138,0.045,22.3,tests performed,53.24,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-09,346476,1637,1459.429,7000.0,23.0,21.571,1538.526,7.269,6.481,31.083,0.102,0.096,1.33,31823.0,0.141,0.046,21.8,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-10,348184,1708,1515.857,7021.0,21.0,22.0,1546.111,7.584,6.731,31.177,0.093,0.098,1.33,32383.0,0.144,0.047,21.4,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-11,349992,1808,1588.143,7055.0,34.0,23.143,1554.139,8.028,7.052,31.328,0.151,0.103,1.33,33158.0,0.147,0.048,20.9,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-12,352296,2304,1720.714,7092.0,37.0,24.143,1564.37,10.231,7.641,31.492,0.164,0.107,1.33,33773.0,0.15,0.051,19.6,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-13,354461,2165,1815.429,7109.0,17.0,23.714,1573.984,9.614,8.061,31.568,0.075,0.105,1.32,33942.0,0.151,0.053,18.7,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-14,356904,2443,1959.286,7141.0,32.0,24.714,1584.832,10.848,8.7,31.71,0.142,0.11,1.32,33961.0,0.151,0.058,17.3,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-15,359032,2128,2027.571,7160.0,19.0,26.143,1594.281,9.449,9.003,31.794,0.084,0.116,1.3,34970.0,0.155,0.058,17.2,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-16,361082,2050,2086.571,7193.0,33.0,27.571,1603.384,9.103,9.265,31.941,0.147,0.122,1.29,34423.0,0.153,0.061,16.5,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-17,363380,2298,2170.857,7230.0,37.0,29.857,1613.588,10.204,9.64,32.105,0.164,0.133,1.28,34062.0,0.151,0.064,15.7,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-18,365927,2547,2276.429,7248.0,18.0,27.571,1624.898,11.31,10.108,32.185,0.08,0.122,1.27,34998.0,0.155,0.065,15.4,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-19,368665,2738,2338.429,7561.0,313.0,67.0,1637.056,12.158,10.384,33.575,1.39,0.298,1.27,35029.0,0.156,0.067,15.0,tests performed,47.69,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-20,371508,2843,2435.286,7603.0,42.0,70.571,1649.681,12.624,10.814,33.761,0.187,0.313,1.26,35884.0,0.159,0.068,14.7,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-21,374173,2665,2467.0,7662.0,59.0,74.429,1661.515,11.834,10.955,34.023,0.262,0.33,1.24,37109.0,0.165,0.066,15.0,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-22,376929,2756,2556.714,7696.0,34.0,76.571,1673.753,12.238,11.353,34.174,0.151,0.34,1.23,36997.0,0.164,0.069,14.5,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-23,379883,2954,2685.857,7744.0,48.0,78.714,1686.87,13.117,11.927,34.387,0.213,0.35,1.22,38056.0,0.169,0.071,14.2,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-24,382892,3009,2787.429,7803.0,59.0,81.857,1700.231,13.361,12.378,34.649,0.262,0.363,1.21,39454.0,0.175,0.071,14.2,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-25,386198,3306,2895.857,7843.0,40.0,85.0,1714.912,14.68,12.859,34.827,0.178,0.377,1.19,39889.0,0.177,0.073,13.8,tests performed,58.8,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-26,389311,3113,2949.429,7897.0,54.0,48.0,1728.735,13.823,13.097,35.067,0.24,0.213,1.17,41189.0,0.183,0.072,14.0,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-27,392356,3045,2978.286,7942.0,45.0,48.429,1742.256,13.521,13.225,35.266,0.2,0.215,1.15,41232.0,0.183,0.072,13.8,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-28,395185,2829,3001.714,7985.0,43.0,46.143,1754.818,12.562,13.329,35.457,0.191,0.205,1.14,41962.0,0.186,0.072,14.0,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-29,398024,2839,3013.571,8025.0,40.0,47.0,1767.425,12.607,13.382,35.635,0.178,0.209,1.12,42212.0,0.187,0.071,14.0,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2020-11-30,400482,2458,2942.714,8091.0,66.0,49.571,1778.34,10.915,13.067,35.928,0.293,0.22,1.11,41694.0,0.185,0.071,14.2,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
