Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Year
Balochistan,Pakistan,2021-02-08,28.328491999999997,65.898403,18869,196.0,18581.0,92.0,2021
Gilgit-Baltistan,Pakistan,2021-02-08,35.792146,74.982138,4916,102.0,4795.0,19.0,2021
Islamabad,Pakistan,2021-02-08,33.665087,73.121219,41994,480.0,40241.0,1273.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-08,34.485332,72.09169,68531,1957.0,64112.0,2462.0,2021
Punjab,Pakistan,2021-02-08,30.811346,72.13913199999998,160935,4900.0,147685.0,8350.0,2021
Sindh,Pakistan,2021-02-08,26.009446,68.77680699999999,251047,4119.0,227558.0,19370.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-09,34.027401,73.947253,9238,273.0,8553.0,412.0,2021
Balochistan,Pakistan,2021-02-09,28.328491999999997,65.898403,18877,196.0,18593.0,88.0,2021
Gilgit-Baltistan,Pakistan,2021-02-09,35.792146,74.982138,4918,102.0,4795.0,21.0,2021
Islamabad,Pakistan,2021-02-09,33.665087,73.121219,42080,480.0,40352.0,1248.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-09,34.485332,72.09169,68625,1964.0,64206.0,2455.0,2021
Punjab,Pakistan,2021-02-09,30.811346,72.13913199999998,161347,4919.0,148496.0,7932.0,2021
Sindh,Pakistan,2021-02-09,26.009446,68.77680699999999,251434,4132.0,227948.0,19354.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-10,34.027401,73.947253,9291,273.0,8582.0,436.0,2021
Balochistan,Pakistan,2021-02-10,28.328491999999997,65.898403,18891,197.0,18612.0,82.0,2021
Gilgit-Baltistan,Pakistan,2021-02-10,35.792146,74.982138,4920,102.0,4795.0,23.0,2021
Islamabad,Pakistan,2021-02-10,33.665087,73.121219,42188,481.0,40449.0,1258.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-10,34.485332,72.09169,68786,1970.0,64653.0,2163.0,2021
Punjab,Pakistan,2021-02-10,30.811346,72.13913199999998,161757,4948.0,149268.0,7541.0,2021
Sindh,Pakistan,2021-02-10,26.009446,68.77680699999999,251758,4157.0,228592.0,19009.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-11,34.027401,73.947253,9334,276.0,8614.0,444.0,2021
Balochistan,Pakistan,2021-02-11,28.328491999999997,65.898403,18898,197.0,18619.0,82.0,2021
Gilgit-Baltistan,Pakistan,2021-02-11,35.792146,74.982138,4923,102.0,4799.0,22.0,2021
Islamabad,Pakistan,2021-02-11,33.665087,73.121219,42279,481.0,40516.0,1282.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-11,34.485332,72.09169,68972,1976.0,64933.0,2063.0,2021
Punjab,Pakistan,2021-02-11,30.811346,72.13913199999998,162391,4982.0,149987.0,7422.0,2021
Sindh,Pakistan,2021-02-11,26.009446,68.77680699999999,252296,4171.0,229215.0,18910.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-12,34.027401,73.947253,9359,279.0,8637.0,443.0,2021
Balochistan,Pakistan,2021-02-12,28.328491999999997,65.898403,18916,197.0,18629.0,90.0,2021
Gilgit-Baltistan,Pakistan,2021-02-12,35.792146,74.982138,4929,102.0,4803.0,24.0,2021
Islamabad,Pakistan,2021-02-12,33.665087,73.121219,42401,483.0,40599.0,1319.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-12,34.485332,72.09169,69164,1980.0,65213.0,1971.0,2021
Punjab,Pakistan,2021-02-12,30.811346,72.13913199999998,162875,4994.0,150638.0,7243.0,2021
Sindh,Pakistan,2021-02-12,26.009446,68.77680699999999,252719,4183.0,229645.0,18891.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-13,34.027401,73.947253,9408,281.0,8670.0,457.0,2021
Balochistan,Pakistan,2021-02-13,28.328491999999997,65.898403,18924,198.0,18634.0,92.0,2021
Gilgit-Baltistan,Pakistan,2021-02-13,35.792146,74.982138,4937,102.0,4805.0,30.0,2021
Islamabad,Pakistan,2021-02-13,33.665087,73.121219,42513,484.0,40674.0,1355.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-13,34.485332,72.09169,69386,1986.0,65349.0,2051.0,2021
Punjab,Pakistan,2021-02-13,30.811346,72.13913199999998,163367,5026.0,150984.0,7357.0,2021
Sindh,Pakistan,2021-02-13,26.009446,68.77680699999999,253090,4199.0,234584.0,14307.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-14,34.027401,73.947253,9448,281.0,8694.0,473.0,2021
Balochistan,Pakistan,2021-02-14,28.328491999999997,65.898403,18929,199.0,18638.0,92.0,2021
Gilgit-Baltistan,Pakistan,2021-02-14,35.792146,74.982138,4940,102.0,4805.0,33.0,2021
Islamabad,Pakistan,2021-02-14,33.665087,73.121219,42590,485.0,40736.0,1369.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-14,34.485332,72.09169,69778,1991.0,65520.0,2267.0,2021
Punjab,Pakistan,2021-02-14,30.811346,72.13913199999998,163833,5037.0,151551.0,7245.0,2021
Sindh,Pakistan,2021-02-14,26.009446,68.77680699999999,253511,4212.0,235143.0,14156.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-15,34.027401,73.947253,9487,281.0,8725.0,481.0,2021
Balochistan,Pakistan,2021-02-15,28.328491999999997,65.898403,18942,199.0,18655.0,88.0,2021
Gilgit-Baltistan,Pakistan,2021-02-15,35.792146,74.982138,4940,102.0,4805.0,33.0,2021
Islamabad,Pakistan,2021-02-15,33.665087,73.121219,42688,486.0,40800.0,1402.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-15,34.485332,72.09169,69990,1995.0,65646.0,2349.0,2021
Punjab,Pakistan,2021-02-15,30.811346,72.13913199999998,164268,5051.0,151896.0,7321.0,2021
Sindh,Pakistan,2021-02-15,26.009446,68.77680699999999,253762,4219.0,235470.0,14073.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-16,34.027401,73.947253,9487,281.0,8725.0,481.0,2021
Balochistan,Pakistan,2021-02-16,28.328491999999997,65.898403,18942,199.0,18655.0,88.0,2021
Gilgit-Baltistan,Pakistan,2021-02-16,35.792146,74.982138,4940,102.0,4805.0,33.0,2021
Islamabad,Pakistan,2021-02-16,33.665087,73.121219,42688,486.0,40800.0,1402.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-16,34.485332,72.09169,69990,1995.0,65646.0,2349.0,2021
Punjab,Pakistan,2021-02-16,30.811346,72.13913199999998,164268,5051.0,151896.0,7321.0,2021
Sindh,Pakistan,2021-02-16,26.009446,68.77680699999999,253762,4219.0,235470.0,14073.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-17,34.027401,73.947253,9562,284.0,8791.0,487.0,2021
Balochistan,Pakistan,2021-02-17,28.328491999999997,65.898403,18954,199.0,18667.0,88.0,2021
Gilgit-Baltistan,Pakistan,2021-02-17,35.792146,74.982138,4943,102.0,4812.0,29.0,2021
Islamabad,Pakistan,2021-02-17,33.665087,73.121219,42921,486.0,40923.0,1512.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-17,34.485332,72.09169,70123,2007.0,65984.0,2132.0,2021
Punjab,Pakistan,2021-02-17,30.811346,72.13913199999998,165200,5114.0,152869.0,7217.0,2021
Sindh,Pakistan,2021-02-17,26.009446,68.77680699999999,254286,4244.0,236499.0,13543.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-18,34.027401,73.947253,9629,284.0,8831.0,514.0,2021
Balochistan,Pakistan,2021-02-18,28.328491999999997,65.898403,18958,199.0,18668.0,91.0,2021
Gilgit-Baltistan,Pakistan,2021-02-18,35.792146,74.982138,4945,102.0,4813.0,30.0,2021
Islamabad,Pakistan,2021-02-18,33.665087,73.121219,43029,487.0,41030.0,1512.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-18,34.485332,72.09169,70306,2015.0,66240.0,2051.0,2021
Punjab,Pakistan,2021-02-18,30.811346,72.13913199999998,165716,5138.0,153644.0,6934.0,2021
Sindh,Pakistan,2021-02-18,26.009446,68.77680699999999,254678,4263.0,237371.0,13044.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-19,34.027401,73.947253,9673,285.0,8865.0,523.0,2021
Balochistan,Pakistan,2021-02-19,28.328491999999997,65.898403,18967,199.0,18675.0,93.0,2021
Gilgit-Baltistan,Pakistan,2021-02-19,35.792146,74.982138,4947,102.0,4816.0,29.0,2021
Islamabad,Pakistan,2021-02-19,33.665087,73.121219,43145,488.0,41139.0,1518.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-19,34.485332,72.09169,70493,2020.0,66391.0,2082.0,2021
Punjab,Pakistan,2021-02-19,30.811346,72.13913199999998,166242,5166.0,153924.0,7152.0,2021
Sindh,Pakistan,2021-02-19,26.009446,68.77680699999999,255039,4267.0,238030.0,12742.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-20,34.027401,73.947253,9718,286.0,8899.0,533.0,2021
Balochistan,Pakistan,2021-02-20,28.328491999999997,65.898403,18972,199.0,18689.0,84.0,2021
Gilgit-Baltistan,Pakistan,2021-02-20,35.792146,74.982138,4951,102.0,4821.0,28.0,2021
Islamabad,Pakistan,2021-02-20,33.665087,73.121219,43282,488.0,41203.0,1591.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-20,34.485332,72.09169,70716,2027.0,66524.0,2165.0,2021
Punjab,Pakistan,2021-02-20,30.811346,72.13913199999998,166777,5185.0,154568.0,7024.0,2021
Sindh,Pakistan,2021-02-20,26.009446,68.77680699999999,255430,4276.0,238498.0,12656.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-21,34.027401,73.947253,9777,288.0,8938.0,551.0,2021
Balochistan,Pakistan,2021-02-21,28.328491999999997,65.898403,18979,199.0,18697.0,83.0,2021
Gilgit-Baltistan,Pakistan,2021-02-21,35.792146,74.982138,4951,102.0,4821.0,28.0,2021
Islamabad,Pakistan,2021-02-21,33.665087,73.121219,43402,488.0,41279.0,1635.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-21,34.485332,72.09169,70886,2032.0,66685.0,2169.0,2021
Punjab,Pakistan,2021-02-21,30.811346,72.13913199999998,167345,5204.0,154895.0,7246.0,2021
Sindh,Pakistan,2021-02-21,26.009446,68.77680699999999,255834,4288.0,238792.0,12754.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-22,34.027401,73.947253,9828,288.0,8971.0,569.0,2021
Balochistan,Pakistan,2021-02-22,28.328491999999997,65.898403,18988,199.0,18708.0,81.0,2021
Gilgit-Baltistan,Pakistan,2021-02-22,35.792146,74.982138,4951,102.0,4821.0,28.0,2021
Islamabad,Pakistan,2021-02-22,33.665087,73.121219,43485,492.0,41363.0,1630.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-22,34.485332,72.09169,71043,2036.0,66885.0,2122.0,2021
Punjab,Pakistan,2021-02-22,30.811346,72.13913199999998,167819,5208.0,155632.0,6979.0,2021
Sindh,Pakistan,2021-02-22,26.009446,68.77680699999999,256220,4292.0,239111.0,12817.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-23,34.027401,73.947253,9878,291.0,9012.0,575.0,2021
Balochistan,Pakistan,2021-02-23,28.328491999999997,65.898403,18993,199.0,18713.0,81.0,2021
Gilgit-Baltistan,Pakistan,2021-02-23,35.792146,74.982138,4951,102.0,4826.0,23.0,2021
Islamabad,Pakistan,2021-02-23,33.665087,73.121219,43623,493.0,41451.0,1679.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-23,34.485332,72.09169,71146,2043.0,67007.0,2096.0,2021
Punjab,Pakistan,2021-02-23,30.811346,72.13913199999998,168348,5237.0,155948.0,7163.0,2021
Sindh,Pakistan,2021-02-23,26.009446,68.77680699999999,256445,4293.0,239286.0,12866.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-24,34.027401,73.947253,9955,293.0,9055.0,607.0,2021
Balochistan,Pakistan,2021-02-24,28.328491999999997,65.898403,19004,199.0,18716.0,89.0,2021
Gilgit-Baltistan,Pakistan,2021-02-24,35.792146,74.982138,4954,102.0,4832.0,20.0,2021
Islamabad,Pakistan,2021-02-24,33.665087,73.121219,43753,494.0,41539.0,1720.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-24,34.485332,72.09169,71282,2050.0,67187.0,2045.0,2021
Punjab,Pakistan,2021-02-24,30.811346,72.13913199999998,168891,5269.0,156821.0,6801.0,2021
Sindh,Pakistan,2021-02-24,26.009446,68.77680699999999,256741,4301.0,240057.0,12383.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-25,34.027401,73.947253,10022,296.0,9097.0,629.0,2021
Balochistan,Pakistan,2021-02-25,28.328491999999997,65.898403,19010,199.0,18732.0,79.0,2021
Gilgit-Baltistan,Pakistan,2021-02-25,35.792146,74.982138,4955,102.0,4836.0,17.0,2021
Islamabad,Pakistan,2021-02-25,33.665087,73.121219,43901,494.0,41640.0,1767.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-25,34.485332,72.09169,71490,2058.0,67448.0,1984.0,2021
Punjab,Pakistan,2021-02-25,30.811346,72.13913199999998,169474,5308.0,157459.0,6707.0,2021
Sindh,Pakistan,2021-02-25,26.009446,68.77680699999999,257089,4315.0,240676.0,12098.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-26,34.027401,73.947253,10101,296.0,9144.0,661.0,2021
Balochistan,Pakistan,2021-02-26,28.328491999999997,65.898403,19035,200.0,18734.0,101.0,2021
Gilgit-Baltistan,Pakistan,2021-02-26,35.792146,74.982138,4956,102.0,4840.0,14.0,2021
Islamabad,Pakistan,2021-02-26,33.665087,73.121219,44032,496.0,41765.0,1771.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-26,34.485332,72.09169,71728,2065.0,67632.0,2031.0,2021
Punjab,Pakistan,2021-02-26,30.811346,72.13913199999998,170222,5323.0,159295.0,5604.0,2021
Sindh,Pakistan,2021-02-26,26.009446,68.77680699999999,257408,4322.0,240983.0,12103.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-27,34.027401,73.947253,10147,297.0,9185.0,665.0,2021
Balochistan,Pakistan,2021-02-27,28.328491999999997,65.898403,19038,200.0,18743.0,95.0,2021
Gilgit-Baltistan,Pakistan,2021-02-27,35.792146,74.982138,4956,102.0,4840.0,14.0,2021
Islamabad,Pakistan,2021-02-27,33.665087,73.121219,44106,496.0,41894.0,1716.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-27,34.485332,72.09169,72003,2070.0,67803.0,2130.0,2021
Punjab,Pakistan,2021-02-27,30.811346,72.13913199999998,170817,5337.0,160685.0,4795.0,2021
Sindh,Pakistan,2021-02-27,26.009446,68.77680699999999,257730,4335.0,241256.0,12139.0,2021
Azad Jammu and Kashmir,Pakistan,2021-02-28,34.027401,73.947253,10198,297.0,9195.0,706.0,2021
Balochistan,Pakistan,2021-02-28,28.328491999999997,65.898403,19045,200.0,18745.0,100.0,2021
Gilgit-Baltistan,Pakistan,2021-02-28,35.792146,74.982138,4956,102.0,4841.0,13.0,2021
Islamabad,Pakistan,2021-02-28,33.665087,73.121219,44259,496.0,41995.0,1768.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-02-28,34.485332,72.09169,72162,2072.0,68024.0,2066.0,2021
Punjab,Pakistan,2021-02-28,30.811346,72.13913199999998,171349,5350.0,160997.0,5002.0,2021
Sindh,Pakistan,2021-02-28,26.009446,68.77680699999999,258004,4343.0,241480.0,12181.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-01,34.027401,73.947253,10243,301.0,9228.0,714.0,2021
Balochistan,Pakistan,2021-03-01,28.328491999999997,65.898403,19049,200.0,18754.0,95.0,2021
Gilgit-Baltistan,Pakistan,2021-03-01,35.792146,74.982138,4956,102.0,4843.0,11.0,2021
Islamabad,Pakistan,2021-03-01,33.665087,73.121219,44373,501.0,42085.0,1787.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-01,34.485332,72.09169,72424,2079.0,68128.0,2217.0,2021
Punjab,Pakistan,2021-03-01,30.811346,72.13913199999998,172054,5363.0,161469.0,5222.0,2021
Sindh,Pakistan,2021-03-01,26.009446,68.77680699999999,258266,4350.0,241864.0,12052.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-02,34.027401,73.947253,10280,306.0,9262.0,712.0,2021
Balochistan,Pakistan,2021-03-02,28.328491999999997,65.898403,19066,200.0,18762.0,104.0,2021
Gilgit-Baltistan,Pakistan,2021-03-02,35.792146,74.982138,4956,102.0,4845.0,9.0,2021
Islamabad,Pakistan,2021-03-02,33.665087,73.121219,44516,501.0,42203.0,1812.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-02,34.485332,72.09169,72615,2085.0,68225.0,2305.0,2021
Punjab,Pakistan,2021-03-02,30.811346,72.13913199999998,172683,5391.0,161895.0,5397.0,2021
Sindh,Pakistan,2021-03-02,26.009446,68.77680699999999,258412,4353.0,242214.0,11845.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-03,34.027401,73.947253,10319,306.0,9302.0,711.0,2021
Balochistan,Pakistan,2021-03-03,28.328491999999997,65.898403,19076,200.0,18768.0,108.0,2021
Gilgit-Baltistan,Pakistan,2021-03-03,35.792146,74.982138,4956,102.0,4845.0,9.0,2021
Islamabad,Pakistan,2021-03-03,33.665087,73.121219,44690,501.0,42317.0,1872.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-03,34.485332,72.09169,72801,2091.0,68507.0,2203.0,2021
Punjab,Pakistan,2021-03-03,30.811346,72.13913199999998,173395,5441.0,162658.0,5296.0,2021
Sindh,Pakistan,2021-03-03,26.009446,68.77680699999999,258679,4372.0,247858.0,6449.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-04,34.027401,73.947253,10371,307.0,9347.0,717.0,2021
Balochistan,Pakistan,2021-03-04,28.328491999999997,65.898403,19084,200.0,18773.0,111.0,2021
Gilgit-Baltistan,Pakistan,2021-03-04,35.792146,74.982138,4957,102.0,4850.0,5.0,2021
Islamabad,Pakistan,2021-03-04,33.665087,73.121219,44921,503.0,42419.0,1999.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-04,34.485332,72.09169,73007,2096.0,68676.0,2235.0,2021
Punjab,Pakistan,2021-03-04,30.811346,72.13913199999998,174191,5480.0,162993.0,5718.0,2021
Sindh,Pakistan,2021-03-04,26.009446,68.77680699999999,258904,4388.0,248184.0,6332.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-05,34.027401,73.947253,10409,308.0,9393.0,708.0,2021
Balochistan,Pakistan,2021-03-05,28.328491999999997,65.898403,19097,200.0,18779.0,118.0,2021
Gilgit-Baltistan,Pakistan,2021-03-05,35.792146,74.982138,4957,102.0,4850.0,5.0,2021
Islamabad,Pakistan,2021-03-05,33.665087,73.121219,45078,504.0,42571.0,2003.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-05,34.485332,72.09169,73258,2099.0,68946.0,2213.0,2021
Punjab,Pakistan,2021-03-05,30.811346,72.13913199999998,175051,5510.0,163752.0,5789.0,2021
Sindh,Pakistan,2021-03-05,26.009446,68.77680699999999,259164,4405.0,248478.0,6281.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-06,34.027401,73.947253,10464,309.0,9437.0,718.0,2021
Balochistan,Pakistan,2021-03-06,28.328491999999997,65.898403,19106,200.0,18791.0,115.0,2021
Gilgit-Baltistan,Pakistan,2021-03-06,35.792146,74.982138,4958,102.0,4852.0,4.0,2021
Islamabad,Pakistan,2021-03-06,33.665087,73.121219,45329,506.0,42726.0,2097.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-06,34.485332,72.09169,73515,2104.0,69106.0,2305.0,2021
Punjab,Pakistan,2021-03-06,30.811346,72.13913199999998,175964,5534.0,164487.0,5943.0,2021
Sindh,Pakistan,2021-03-06,26.009446,68.77680699999999,259392,4411.0,248811.0,6170.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-07,34.027401,73.947253,10534,309.0,9486.0,739.0,2021
Balochistan,Pakistan,2021-03-07,28.328491999999997,65.898403,19114,201.0,18804.0,109.0,2021
Gilgit-Baltistan,Pakistan,2021-03-07,35.792146,74.982138,4959,102.0,4853.0,4.0,2021
Islamabad,Pakistan,2021-03-07,33.665087,73.121219,45519,508.0,42853.0,2158.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-07,34.485332,72.09169,73708,2109.0,69264.0,2335.0,2021
Punjab,Pakistan,2021-03-07,30.811346,72.13913199999998,177008,5552.0,164989.0,6467.0,2021
Sindh,Pakistan,2021-03-07,26.009446,68.77680699999999,259666,4424.0,248999.0,6243.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-08,34.027401,73.947253,10579,311.0,9533.0,735.0,2021
Balochistan,Pakistan,2021-03-08,28.328491999999997,65.898403,19117,201.0,18809.0,107.0,2021
Gilgit-Baltistan,Pakistan,2021-03-08,35.792146,74.982138,4959,102.0,4853.0,4.0,2021
Islamabad,Pakistan,2021-03-08,33.665087,73.121219,45740,509.0,43000.0,2231.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-08,34.485332,72.09169,74027,2113.0,69397.0,2517.0,2021
Punjab,Pakistan,2021-03-08,30.811346,72.13913199999998,177823,5565.0,165678.0,6580.0,2021
Sindh,Pakistan,2021-03-08,26.009446,68.77680699999999,259855,4426.0,249188.0,6241.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-09,34.027401,73.947253,10626,313.0,9584.0,729.0,2021
Balochistan,Pakistan,2021-03-09,28.328491999999997,65.898403,19121,201.0,18828.0,92.0,2021
Gilgit-Baltistan,Pakistan,2021-03-09,35.792146,74.982138,4959,102.0,4853.0,4.0,2021
Islamabad,Pakistan,2021-03-09,33.665087,73.121219,45976,511.0,43134.0,2331.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-09,34.485332,72.09169,74167,2118.0,69527.0,2522.0,2021
Punjab,Pakistan,2021-03-09,30.811346,72.13913199999998,178648,5600.0,166503.0,6545.0,2021
Sindh,Pakistan,2021-03-09,26.009446,68.77680699999999,259956,4436.0,251394.0,4126.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-10,34.027401,73.947253,10673,314.0,9628.0,731.0,2021
Balochistan,Pakistan,2021-03-10,28.328491999999997,65.898403,19141,202.0,18842.0,97.0,2021
Gilgit-Baltistan,Pakistan,2021-03-10,35.792146,74.982138,4959,103.0,4853.0,3.0,2021
Islamabad,Pakistan,2021-03-10,33.665087,73.121219,46229,512.0,43244.0,2473.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-10,34.485332,72.09169,74433,2122.0,69849.0,2462.0,2021
Punjab,Pakistan,2021-03-10,30.811346,72.13913199999998,179654,5629.0,167269.0,6756.0,2021
Sindh,Pakistan,2021-03-10,26.009446,68.77680699999999,260150,4442.0,251531.0,4177.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-11,34.027401,73.947253,10730,316.0,9673.0,741.0,2021
Balochistan,Pakistan,2021-03-11,28.328491999999997,65.898403,19157,202.0,18845.0,110.0,2021
Gilgit-Baltistan,Pakistan,2021-03-11,35.792146,74.982138,4959,104.0,4855.0,0.0,2021
Islamabad,Pakistan,2021-03-11,33.665087,73.121219,46579,516.0,43435.0,2628.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-11,34.485332,72.09169,74722,2129.0,70044.0,2549.0,2021
Punjab,Pakistan,2021-03-11,30.811346,72.13913199999998,180944,5662.0,167967.0,7315.0,2021
Sindh,Pakistan,2021-03-11,26.009446,68.77680699999999,260406,4448.0,251673.0,4285.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-12,34.027401,73.947253,10816,317.0,9739.0,760.0,2021
Balochistan,Pakistan,2021-03-12,28.328491999999997,65.898403,19171,202.0,18849.0,120.0,2021
Gilgit-Baltistan,Pakistan,2021-03-12,35.792146,74.982138,4959,103.0,4856.0,0.0,2021
Islamabad,Pakistan,2021-03-12,33.665087,73.121219,46963,520.0,43658.0,2785.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-12,34.485332,72.09169,75052,2138.0,70245.0,2669.0,2021
Punjab,Pakistan,2021-03-12,30.811346,72.13913199999998,182576,5698.0,168186.0,8692.0,2021
Sindh,Pakistan,2021-03-12,26.009446,68.77680699999999,260661,4452.0,252532.0,3677.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-13,34.027401,73.947253,10892,317.0,9808.0,767.0,2021
Balochistan,Pakistan,2021-03-13,28.328491999999997,65.898403,19188,202.0,18860.0,126.0,2021
Gilgit-Baltistan,Pakistan,2021-03-13,35.792146,74.982138,4960,103.0,4856.0,1.0,2021
Islamabad,Pakistan,2021-03-13,33.665087,73.121219,47365,522.0,43808.0,3035.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-13,34.485332,72.09169,75357,2147.0,70360.0,2850.0,2021
Punjab,Pakistan,2021-03-13,30.811346,72.13913199999998,183815,5732.0,168979.0,9104.0,2021
Sindh,Pakistan,2021-03-13,26.009446,68.77680699999999,260959,4453.0,252625.0,3881.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-14,34.027401,73.947253,10952,320.0,9864.0,768.0,2021
Balochistan,Pakistan,2021-03-14,28.328491999999997,65.898403,19206,202.0,18868.0,136.0,2021
Gilgit-Baltistan,Pakistan,2021-03-14,35.792146,74.982138,4960,103.0,4856.0,1.0,2021
Islamabad,Pakistan,2021-03-14,33.665087,73.121219,47710,524.0,44043.0,3143.0,2021
Khyber Pakhtunkhwa,Pakistan,2021-03-14,34.485332,72.09169,75725,2153.0,70514.0,3058.0,2021
Punjab,Pakistan,2021-03-14,30.811346,72.13913199999998,185468,5753.0,169752.0,9963.0,2021
Sindh,Pakistan,2021-03-14,26.009446,68.77680699999999,261179,4453.0,252674.0,4052.0,2021
Azad Jammu and Kashmir,Pakistan,2021-03-15,34.027401,73.947253,11017,320.0,9926.0,771.0,2021
Balochistan,Pakistan,2021-03-15,28.328491999999997,65.898403,19220,202.0,18881.0,137.0,2021
